year,month,country,region,avg_temp_c,precipitation_mm,air_quality_index,uv_index,malaria_cases,dengue_cases,population_density,healthcare_budget
2001,9,Cyprus,North,18.107817794762607,161.62589539254043,63.97516998127329,11.969849822778073,69,117,87,2081
2001,10,Cyprus,North,20.83194943706189,151.54045476372661,52.35997788086885,12.0,42,26,87,2081
2001,11,Cyprus,North,19.668417723255374,135.30094481064418,88.63879919553773,12.0,32,120,87,2081
2001,12,Cyprus,North,25.02530658518487,95.05293525275668,87.2499003774683,11.12505382284035,123,115,87,2081
2002,1,Cyprus,North,28.917463256050446,88.10291596399102,73.98816544832866,12.0,61,47,87,2081
2002,2,Cyprus,North,28.288177692589045,105.65563434374992,82.16987399618793,11.540799064517357,97,54,87,2081
2002,3,Cyprus,North,30.213960282174252,117.3447388552155,89.45185557258384,12.0,101,141,87,2081
2002,4,Cyprus,North,33.78572365685308,147.76299558906373,76.93519246215271,12.0,156,76,87,2081
2002,5,Cyprus,North,30.99348048777459,95.65577429939448,67.47972644721358,9.549006823011638,49,36,87,2081
2002,6,Cyprus,North,24.5129891640635,147.51724453527515,44.66152294254343,9.267373250440867,45,78,87,2081
2002,7,Cyprus,North,19.24275372834584,109.50740795336607,62.76621067022753,10.092878546340236,96,74,87,2081
2002,8,Cyprus,North,19.77799306790972,164.96670638160987,72.26172712892,11.989147706874906,0,114,87,2081
2002,9,Cyprus,North,15.303053942197847,176.64164706125945,74.40138773940228,11.72055081957322,44,107,87,2081
2002,10,Cyprus,North,18.475474958405584,172.74654725148486,66.50002131448807,12.0,135,28,87,2081
2002,11,Cyprus,North,22.144989554691723,213.09357564329656,86.61811135687918,12.0,97,122,87,2081
2002,12,Cyprus,North,22.614044976600056,84.68627468665146,124.85487572897236,9.471980977953297,82,35,87,2081
2003,1,Cyprus,North,24.90393647289592,225.68964356915723,98.11505483884659,12.0,53,76,87,2081
2003,2,Cyprus,North,31.424005703515952,6.495906301655282,49.527131562330624,11.004718686340459,32,81,87,2081
2003,3,Cyprus,North,32.13157992592089,96.23076116246517,44.529410945744814,12.0,114,108,87,2081
2003,4,Cyprus,North,28.370532098936504,82.58181172107827,64.54909435553986,12.0,22,83,87,2081
2003,5,Cyprus,North,25.068857677377082,141.69359757928507,68.66476097255881,12.0,8,44,87,2081
2003,6,Cyprus,North,25.43983491824562,179.3383562487634,75.70270177075074,12.0,122,116,87,2081
2003,7,Cyprus,North,24.300793021875396,113.51145743066446,69.97211078188056,10.591653636676734,14,48,87,2081
2003,8,Cyprus,North,16.56788477688778,119.89852054162031,92.04218956940343,12.0,78,22,87,2081
2003,9,Cyprus,North,12.491338368349883,36.443461142049514,81.19306586405227,12.0,37,0,87,2081
2003,10,Cyprus,North,14.977229743882567,95.41847802167663,59.0976394608056,9.573242839062567,108,54,87,2081
2003,11,Cyprus,North,19.486405472418117,43.01902922454504,87.22669764187106,12.0,117,38,87,2081
2003,12,Cyprus,North,22.38098061650638,184.87760386191997,67.54309209844567,11.121966506436086,136,75,87,2081
2004,1,Cyprus,North,25.429202704070697,78.70311003805415,26.496312153674467,12.0,8,87,87,2081
2004,2,Cyprus,North,30.393394555362256,133.58095170129965,63.62641107604754,11.042327025777347,10,144,87,2081
2004,3,Cyprus,North,28.185112830187936,104.11817603725949,63.599879015947344,9.918049849121577,7,46,87,2081
2004,4,Cyprus,North,33.48816510186893,99.13341658153382,95.50296010863343,12.0,130,105,87,2081
2004,5,Cyprus,North,30.556334478002846,166.79285710035373,67.01807539811972,11.617155548046949,105,52,87,2081
2004,6,Cyprus,North,22.610956713661174,166.40644983956463,85.9308074662234,10.630801967674088,0,59,87,2081
2004,7,Cyprus,North,22.70173572149902,186.34635891522709,72.79736083947446,11.4696701097748,34,83,87,2081
2004,8,Cyprus,North,18.593476347608632,131.98380883645714,107.62048855542864,10.60089168887599,59,19,87,2081
2004,9,Cyprus,North,12.630516542610978,161.94027153280993,10.258476227977951,12.0,120,85,87,2081
2004,10,Cyprus,North,17.131932165177542,97.79330209547223,50.959958331967805,12.0,99,43,87,2081
2004,11,Cyprus,North,23.865069022130296,109.3355903341261,60.158727006533645,12.0,32,120,87,2081
2004,12,Cyprus,North,21.037371804003172,157.02577499995186,102.79688933287304,10.715195473629677,2,75,87,2081
2005,1,Cyprus,North,28.706107064156566,76.5605161802444,69.1069551594403,12.0,68,116,87,2081
2005,2,Cyprus,North,29.379525733407583,189.34440601756305,34.49443496881468,9.931458289347866,55,56,87,2081
2005,3,Cyprus,North,31.221695074445556,49.32663871496207,61.008571585042795,9.515001619527085,2,135,87,2081
2005,4,Cyprus,North,29.182108681725406,149.71183935274254,81.4822300679285,12.0,108,80,87,2081
2005,5,Cyprus,North,27.182122589053314,25.557270530010584,67.52071078549636,9.761865830374521,0,99,87,2081
2005,6,Cyprus,North,21.81434372079421,147.78814756325636,66.20063686059007,12.0,0,109,87,2081
2005,7,Cyprus,North,20.395393546882186,220.7272446033257,88.95589048214481,12.0,89,33,87,2081
2005,8,Cyprus,North,17.73043562665765,208.6859939082412,88.27144081222298,8.392580903246081,125,75,87,2081
2005,9,Cyprus,North,11.873300346679915,185.9371244548077,75.1286804877376,12.0,126,32,87,2081
2005,10,Cyprus,North,19.34349582493593,156.10894719931022,69.58025826591643,11.039589341677797,28,24,87,2081
2005,11,Cyprus,North,19.794753019440165,158.49103477597802,79.31205687582371,9.082314035138902,100,127,87,2081
2005,12,Cyprus,North,22.176667402878188,66.57524151130409,12.481148897626166,12.0,25,61,87,2081
2006,1,Cyprus,North,29.43971748499877,62.392199481425735,70.14705150016667,12.0,107,98,87,2081
2006,2,Cyprus,North,34.989672880133725,129.2696827677359,69.72086725065901,12.0,110,51,87,2081
2006,3,Cyprus,North,30.476507920802522,96.23099883373584,59.2242798676589,12.0,99,130,87,2081
2006,4,Cyprus,North,33.3047526151888,95.62726929449025,90.63966034449135,11.198434921287372,30,48,87,2081
2006,5,Cyprus,North,30.59076368986564,105.2697995410806,74.33021485927142,9.723345693356997,87,121,87,2081
2006,6,Cyprus,North,24.82395126293078,41.48331507984673,49.555590181788595,10.546113228493846,80,33,87,2081
2006,7,Cyprus,North,21.521486415917604,113.42479074244171,92.4402606042139,10.24377724105594,0,27,87,2081
2006,8,Cyprus,North,17.654722071260263,158.04658085025517,71.17764010879833,11.026164184235611,72,86,87,2081
2006,9,Cyprus,North,15.478075459354521,37.37972867348812,38.455192577352584,12.0,88,31,87,2081
2006,10,Cyprus,North,16.716595429727075,183.64538877471404,82.13114730788973,12.0,89,45,87,2081
2006,11,Cyprus,North,21.353875015254868,92.67199150214041,80.23343450636827,10.216521670885923,112,70,87,2081
2006,12,Cyprus,North,24.440623112189417,115.56623364688458,63.07262182398758,12.0,66,53,87,2081
2007,1,Cyprus,North,27.529734488129584,134.34293062882395,73.65144078486227,8.460456325115057,134,137,87,2081
2007,2,Cyprus,North,27.696234625637487,61.60001233235735,69.67810799476445,8.587506869165502,46,89,87,2081
2007,3,Cyprus,North,30.417347897757555,137.35896941714915,46.7581445261601,11.392377822662473,65,124,87,2081
2007,4,Cyprus,North,30.270062780365652,124.18260658451948,30.0298558052337,11.24682784936703,148,72,87,2081
2007,5,Cyprus,North,28.60165269031371,36.3419433221147,89.63995929481268,12.0,20,101,87,2081
2007,6,Cyprus,North,23.473402186228977,57.872590511648156,90.74382641086083,10.109658168411745,0,101,87,2081
2007,7,Cyprus,North,17.305154124511276,128.9830369977779,98.60064830453513,12.0,28,55,87,2081
2007,8,Cyprus,North,15.028077757658465,131.93708212025047,53.69271907107201,12.0,119,96,87,2081
2007,9,Cyprus,North,16.790020236644743,134.39916758813885,61.60020332658636,12.0,10,29,87,2081
2007,10,Cyprus,North,16.648565973144304,175.8388891320427,46.39215452574735,10.44950320162668,116,117,87,2081
2007,11,Cyprus,North,21.55486929635265,41.41311192614323,40.19545926225728,11.17852055738689,0,74,87,2081
2007,12,Cyprus,North,24.358961182220007,159.43838661789795,104.91128630810573,8.05298082099184,95,92,87,2081
2008,1,Cyprus,North,30.269332588769277,47.16736642752727,93.15508283450629,12.0,61,46,87,2081
2008,2,Cyprus,North,32.65480254340166,126.77374624266483,43.436034584779215,12.0,94,129,87,2081
2008,3,Cyprus,North,34.42785115423342,129.1654997041752,45.70529115898851,12.0,100,57,87,2081
2008,4,Cyprus,North,33.37447975541872,197.46382989797394,67.45118992003503,12.0,97,75,87,2081
2008,5,Cyprus,North,27.98650341849656,154.51009995098832,72.58784313114177,11.385897552032553,147,58,87,2081
2008,6,Cyprus,North,23.63275685543059,170.27254340795704,100.01967669863689,12.0,52,41,87,2081
2008,7,Cyprus,North,22.22538916701958,182.82975940879447,58.39541452395736,10.199472579322618,68,35,87,2081
2008,8,Cyprus,North,17.37231723720524,217.63311366561996,93.1121308732236,8.404744733953985,1,117,87,2081
2008,9,Cyprus,North,15.035312878410181,80.80244444569377,32.16200658620968,12.0,32,20,87,2081
2008,10,Cyprus,North,14.340487733648153,128.30489738798974,57.80025138219052,11.33068954187516,29,42,87,2081
2008,11,Cyprus,North,23.59756248122616,135.19737947505152,81.87445784280689,10.974210432988983,130,102,87,2081
2008,12,Cyprus,North,28.774188777451005,179.69984528594966,59.92450885460152,10.962352820156454,139,125,87,2081
2009,1,Cyprus,North,27.416781423678028,176.87613925324598,60.09898779136295,12.0,62,66,87,2081
2009,2,Cyprus,North,31.910731475248372,126.5049565559138,0.0,12.0,54,54,87,2081
2009,3,Cyprus,North,30.957636502661426,62.31858331664343,65.72851335581078,11.670863691696015,114,134,87,2081
2009,4,Cyprus,North,33.129411085923635,102.19912487097876,53.310169200829584,10.972185275282285,110,91,87,2081
2009,5,Cyprus,North,28.07761857836804,160.38085301152415,24.52960322392544,12.0,113,63,87,2081
2009,6,Cyprus,North,25.76070028654987,235.48115318457934,43.92017848734695,12.0,76,87,87,2081
2009,7,Cyprus,North,21.5077887617426,88.7472436441856,64.2470682058161,10.184732555799155,79,121,87,2081
2009,8,Cyprus,North,17.36247746749608,183.83524945560205,28.332648445338343,12.0,0,103,87,2081
2009,9,Cyprus,North,16.31071942639201,115.6447569964673,71.93644532629921,7.175976720583205,111,116,87,2081
2009,10,Cyprus,North,17.011245083577155,53.296842331805344,52.643004505836224,8.763536188528548,0,13,87,2081
2009,11,Cyprus,North,21.71518061559963,88.05733376839135,49.71233589856032,11.715366257792088,23,25,87,2081
2009,12,Cyprus,North,26.354790640944984,52.6154869809422,70.49595251201563,10.403641794417016,42,123,87,2081
2010,1,Cyprus,North,29.70907352133757,72.73366410925425,62.03827551254064,10.996400055742013,67,88,87,2081
2010,2,Cyprus,North,31.48817291080703,159.6870630528905,32.2459304914562,11.681203884146543,19,136,87,2081
2010,3,Cyprus,North,32.40092926531137,105.06357837329958,86.15805096221447,12.0,47,49,87,2081
2010,4,Cyprus,North,33.43656933658751,161.8931481647661,27.526114558737582,10.565957911105997,149,131,87,2081
2010,5,Cyprus,North,28.5035408128084,137.79484626611497,117.37468945024017,9.35740753547599,69,134,87,2081
2010,6,Cyprus,North,23.917450309042845,258.7994283203153,51.08734131533463,9.877565507656367,151,43,87,2081
2010,7,Cyprus,North,18.906052124783024,137.46830758013834,50.22218815566924,12.0,48,121,87,2081
2010,8,Cyprus,North,17.664573611379872,188.81662939124917,47.16777913405394,8.471528345147586,63,28,87,2081
2010,9,Cyprus,North,15.009642436100414,84.75660868575726,56.92303939694104,11.771683597221426,71,60,87,2081
2010,10,Cyprus,North,17.202237488370162,167.8924309165821,74.42760442698466,9.572085577165906,118,21,87,2081
2010,11,Cyprus,North,17.457755205578714,66.30359988490581,25.7256947248025,9.868150025631214,121,16,87,2081
2010,12,Cyprus,North,24.009762138094402,172.54980444132843,19.856264509293574,12.0,42,76,87,2081
2011,1,Cyprus,North,32.416685715388,134.1310366684876,24.56992195028885,12.0,10,100,87,2081
2011,2,Cyprus,North,32.86027524265177,134.9533791102559,17.458708751392876,10.801791007782944,47,100,87,2081
2011,3,Cyprus,North,33.32304123216528,78.24958446264588,51.08850097791454,12.0,78,104,87,2081
2011,4,Cyprus,North,31.489627600697894,163.15948126050841,48.022146887357586,11.989734617373877,97,103,87,2081
2011,5,Cyprus,North,31.853499943851972,196.2754378817022,58.64475323227426,10.94069809200943,83,126,87,2081
2011,6,Cyprus,North,25.779995897701248,108.99927144137648,80.19506980657172,12.0,56,105,87,2081
2011,7,Cyprus,North,19.972364018551804,123.55368778864951,100.30530485170743,12.0,96,82,87,2081
2011,8,Cyprus,North,17.296924184597508,144.2639647609584,44.4545690767095,12.0,116,40,87,2081
2011,9,Cyprus,North,18.2069468513438,101.83950847999267,80.51002675809963,12.0,125,59,87,2081
2011,10,Cyprus,North,18.988386612432027,76.64838442962474,53.4197506026948,12.0,44,83,87,2081
2011,11,Cyprus,North,19.87536880883959,64.60305510246128,96.23049330090038,12.0,47,52,87,2081
2011,12,Cyprus,North,25.252117144323265,53.322401170729954,72.06004035660868,12.0,60,51,87,2081
2012,1,Cyprus,North,30.786637319201695,93.25042870782181,56.209026393589234,12.0,2,137,87,2081
2012,2,Cyprus,North,29.239356090632526,34.22906132051074,72.61330991763026,12.0,126,106,87,2081
2012,3,Cyprus,North,31.45368085919196,60.2998783849629,68.53323425465456,9.329739340045538,128,96,87,2081
2012,4,Cyprus,North,34.153049633103784,81.73473924999777,44.727835138352326,12.0,6,141,87,2081
2012,5,Cyprus,North,28.776995844961625,219.8540897488403,68.21822984382388,11.368245935847382,22,52,87,2081
2012,6,Cyprus,North,28.689225182013043,229.4072193945216,69.21525800352643,12.0,154,113,87,2081
2012,7,Cyprus,North,21.099813176709837,136.88898973134297,41.040453218346805,12.0,74,60,87,2081
2012,8,Cyprus,North,19.96430985317986,174.07448965327978,35.38158906518116,12.0,2,50,87,2081
2012,9,Cyprus,North,18.467709516064797,51.50082511967124,41.84281940936233,10.58328674302495,24,60,87,2081
2012,10,Cyprus,North,20.64839149938249,26.95580735109536,81.81651778673196,12.0,93,48,87,2081
2012,11,Cyprus,North,20.70299868196145,55.937974372480305,17.727062675737173,12.0,85,45,87,2081
2012,12,Cyprus,North,21.825749728573,22.979585513424425,59.379383311071784,10.374767956016491,14,39,87,2081
2013,1,Cyprus,North,30.51357319588849,78.56014684783696,32.5322656569318,8.901004949255606,79,95,87,2081
2013,2,Cyprus,North,30.89503602116748,117.97019821620168,42.46183099195881,11.349713191104666,140,45,87,2081
2013,3,Cyprus,North,30.040124007371155,52.915420158109264,77.89819533950157,11.534627801307025,0,112,87,2081
2013,4,Cyprus,North,33.14934416714386,96.61348484469791,51.928441915453384,11.959530127044504,58,64,87,2081
2013,5,Cyprus,North,27.73979873458585,130.57636437537,47.60532560538713,7.516135011290883,84,135,87,2081
2013,6,Cyprus,North,24.650460008149683,117.9931606587356,40.9012882343801,12.0,71,79,87,2081
2013,7,Cyprus,North,18.825193069956157,178.2619108410433,65.13263884560499,12.0,107,104,87,2081
2013,8,Cyprus,North,16.922395612758493,274.15675661823667,63.73780274443272,12.0,150,40,87,2081
2013,9,Cyprus,North,20.14983156869004,83.28084853517562,70.39015452317156,10.349579220503205,74,30,87,2081
2013,10,Cyprus,North,16.987385636535212,81.08437692604745,73.8140901498146,11.578081640049216,98,55,87,2081
2013,11,Cyprus,North,22.271757464990532,8.7590726740426,62.797273639235534,8.31375632344059,92,78,87,2081
2013,12,Cyprus,North,24.399890850288013,80.09537138765168,38.866595501588414,12.0,116,74,87,2081
2014,1,Cyprus,North,30.267881763883707,203.91974462754476,39.57095337643022,12.0,83,50,87,2081
2014,2,Cyprus,North,30.06991067992584,102.89036734340145,78.77064261726761,12.0,119,74,87,2081
2014,3,Cyprus,North,34.0063766748143,156.97594030403175,45.18580982150231,12.0,24,100,87,2081
2014,4,Cyprus,North,32.82376120547373,98.00571556837261,71.51456991197466,12.0,138,84,87,2081
2014,5,Cyprus,North,28.81511999585622,157.76394155582585,59.684665019278974,12.0,6,56,87,2081
2014,6,Cyprus,North,24.301222450014937,134.22308313621176,47.381991368303396,9.101025041724206,39,100,87,2081
2014,7,Cyprus,North,19.76571264649388,175.70029560327492,64.67552853311261,12.0,31,35,87,2081
2014,8,Cyprus,North,17.46700039043055,201.31050724993116,33.85655160922816,12.0,64,48,87,2081
2014,9,Cyprus,North,18.15451849409418,70.34086049819817,34.81390286755326,9.274647053643054,91,63,87,2081
2014,10,Cyprus,North,18.349228305867907,66.47239296301615,78.76419922412055,10.435813930568912,49,48,87,2081
2014,11,Cyprus,North,23.974680952639932,125.29711444505571,47.51095011823802,10.90032227623781,57,45,87,2081
2014,12,Cyprus,North,24.962583837609998,95.85598296247639,38.36658015618,11.595985125586138,48,84,87,2081
2015,1,Cyprus,North,28.62975327636471,120.99968199904862,63.705589005624866,11.985354244152937,5,46,87,2081
2015,2,Cyprus,North,34.546088487241725,82.64505559998955,72.11391237834721,12.0,149,76,87,2081
2015,3,Cyprus,North,33.747430562073276,44.04076423856732,71.43079556467967,11.733179526791968,86,111,87,2081
2015,4,Cyprus,North,29.93055778901303,124.54617741473852,23.184635207649627,10.762083852860078,86,85,87,2081
2015,5,Cyprus,North,29.61600289050541,145.37266418924935,46.70507032795805,10.65560579138239,123,124,87,2081
2015,6,Cyprus,North,25.68646813278879,116.36723454153716,52.415848273564045,12.0,88,81,87,2081
2015,7,Cyprus,North,22.09604337813237,122.03343596497506,28.867764810445856,8.486491845596888,7,79,87,2081
2015,8,Cyprus,North,17.3903360022192,121.76310684211478,76.18160073205954,11.055541555474965,124,17,87,2081
2015,9,Cyprus,North,16.04772288085375,82.65060890611156,60.672658716351386,12.0,57,44,87,2081
2015,10,Cyprus,North,16.844829175331537,136.97179413447026,45.69150862291227,12.0,68,38,87,2081
